4.412032365798950195e-01,1.292947649955749512e+00,4.322246015071868896e-01,-1.197980903089046478e-02,-7.439311593770980835e-02,-2.595951259136199951e-01,9.627733230590820312e-01,-8.110710382461547852e-01,2.909873146563768387e-03,3.502734899520874023e-01,2.117917835712432861e-01,-2.532963454723358154e-02,-2.306730985641479492e+00,7.597891986370086670e-02,-3.764751553535461426e-02,1.168942004442214966e-01,2.311994552612304688e+00,-2.420821189880371094e-01,3.359319567680358887e-01,7.108391523361206055e-01,1.099124312400817871e+00,-6.406598687171936035e-01,7.786133885383605957e-02,-1.134778708219528198e-01,-7.199521660804748535e-01,-9.026462435722351074e-01,1.142994880676269531e+00,-5.064169168472290039e-01,-2.899723127484321594e-02
4.315158426761627197e-01,1.298281073570251465e+00,4.136193394660949707e-01,-2.591482549905776978e-02,-8.409497141838073730e-02,-2.458340078592300415e-01,9.653093218803405762e-01,-9.016937017440795898e-01,5.298784375190734863e-02,8.661684393882751465e-01,3.400172889232635498e-01,-5.082830786705017090e-01,-2.245767831802368164e+00,1.776634156703948975e-01,-4.840605705976486206e-02,5.030237138271331787e-02,2.271710157394409180e+00,-3.503383696079254150e-01,3.777775466442108154e-01,6.136702895164489746e-01,1.252000808715820312e+00,-7.012849450111389160e-01,9.976730495691299438e-02,-2.283086776733398438e-01,-7.761397361755371094e-01,-8.081352710723876953e-01,1.327279210090637207e+00,-5.762145519256591797e-01,-3.767847269773483276e-02
4.295746982097625732e-01,1.296218156814575195e+00,4.136604964733123779e-01,-1.898036152124404907e-02,-8.855726569890975952e-02,-2.250985354185104370e-01,9.701175093650817871e-01,-9.489922523498535156e-01,4.113070666790008545e-02,1.219996809959411621e+00,4.264045059680938721e-01,-8.609902858734130859e-01,-2.127421140670776367e+00,2.373081743717193604e-01,-6.388372182846069336e-02,-1.143966073868796229e-04,2.208356142044067383e+00,-3.595623075962066650e-01,3.411654829978942871e-01,5.821286439895629883e-01,1.245719552040100098e+00,-6.990729570388793945e-01,1.046069413423538208e-01,-1.811227649450302124e-01,-8.020573854446411133e-01,-8.647738695144653320e-01,1.328849673271179199e+00,-5.827308297157287598e-01,-3.572649881243705750e-02
4.295939803123474121e-01,1.295921683311462402e+00,4.136945605278015137e-01,-1.703437417745590210e-02,-8.665400743484497070e-02,-2.241770029067993164e-01,9.705387949943542480e-01,-9.500161409378051758e-01,3.632907941937446594e-02,1.220000028610229492e+00,4.245209395885467529e-01,-8.666833043098449707e-01,-2.121407032012939453e+00,2.494265735149383545e-01,-7.133225351572036743e-02,-1.403324119746685028e-02,2.195977926254272461e+00,-3.662497699260711670e-01,3.398933112621307373e-01,5.820521712303161621e-01,1.247116327285766602e+00,-6.985124945640563965e-01,1.039650216698646545e-01,-1.794641911983489990e-01,-8.077803850173950195e-01,-8.710889816284179688e-01,1.328338265419006348e+00,-5.822445154190063477e-01,-3.150820732116699219e-02
4.293144643306732178e-01,1.295857191085815430e+00,4.141456484794616699e-01,-1.614645682275295258e-02,-8.518940210342407227e-02,-2.243250906467437744e-01,9.706494212150573730e-01,-9.490149617195129395e-01,3.399297222495079041e-02,1.220000028610229492e+00,4.212348759174346924e-01,-8.647211194038391113e-01,-2.117594957351684570e+00,2.629732787609100342e-01,-7.693511247634887695e-02,-2.694043144583702087e-02,2.187992334365844727e+00,-3.682934343814849854e-01,3.401489257812500000e-01,5.853878855705261230e-01,1.244227528572082520e+00,-6.968080401420593262e-01,1.032975688576698303e-01,-1.813987195491790771e-01,-8.076879382133483887e-01,-8.736777901649475098e-01,1.325451850891113281e+00,-5.806994438171386719e-01,-3.024275600910186768e-02
4.289802014827728271e-01,1.295917630195617676e+00,4.146672189235687256e-01,-1.551666483283042908e-02,-8.375863730907440186e-02,-2.248921990394592285e-01,9.706529974937438965e-01,-9.461047053337097168e-01,3.287336975336074829e-02,1.220000028610229492e+00,4.192834198474884033e-01,-8.617627620697021484e-01,-2.112511157989501953e+00,2.761136889457702637e-01,-8.082024753093719482e-02,-4.077744483947753906e-02,2.183602809906005859e+00,-3.692168891429901123e-01,3.407804667949676514e-01,5.897887945175170898e-01,1.239870548248291016e+00,-6.954783201217651367e-01,1.018927469849586487e-01,-1.837499290704727173e-01,-8.072469234466552734e-01,-8.761253356933593750e-01,1.322745203971862793e+00,-5.779197216033935547e-01,-2.828588895499706268e-02
4.286737740039825439e-01,1.296008229255676270e+00,4.150891005992889404e-01,-1.502456050366163254e-02,-8.195415139198303223e-02,-2.254728525876998901e-01,9.706800580024719238e-01,-9.406464695930480957e-01,3.121365979313850403e-02,1.220000028610229492e+00,4.188805222511291504e-01,-8.624307513236999512e-01,-2.107541799545288086e+00,2.872403562068939209e-01,-8.237812668085098267e-02,-5.700959265232086182e-02,2.182032346725463867e+00,-3.713935315608978271e-01,3.415439426898956299e-01,5.930773615837097168e-01,1.236105918884277344e+00,-6.947361826896667480e-01,9.969135373830795288e-02,-1.862034350633621216e-01,-8.073299527168273926e-01,-8.795701861381530762e-01,1.320823431015014648e+00,-5.755771994590759277e-01,-2.506981045007705688e-02
4.281924068927764893e-01,1.296168088912963867e+00,4.154674410820007324e-01,-1.421579346060752869e-02,-7.961916923522949219e-02,-2.257692217826843262e-01,9.708176851272583008e-01,-9.344512820243835449e-01,3.011192940175533295e-02,1.220000028610229492e+00,4.189906716346740723e-01,-8.681450486183166504e-01,-2.103971958160400391e+00,2.958409190177917480e-01,-8.211947977542877197e-02,-7.592001557350158691e-02,2.182300329208374023e+00,-3.757359981536865234e-01,3.416298925876617432e-01,5.958461761474609375e-01,1.232718110084533691e+00,-6.956129074096679688e-01,9.841295331716537476e-02,-1.894610524177551270e-01,-8.085896968841552734e-01,-8.844511508941650391e-01,1.319154977798461914e+00,-5.760318636894226074e-01,-2.256234921514987946e-02
4.273481965065002441e-01,1.296350836753845215e+00,4.158680737018585205e-01,-1.282643247395753860e-02,-7.726377993822097778e-02,-2.255750894546508789e-01,9.710724353790283203e-01,-9.279864430427551270e-01,2.898668497800827026e-02,1.220000028610229492e+00,4.192526638507843018e-01,-8.770800828933715820e-01,-2.101269006729125977e+00,3.029310405254364014e-01,-8.078519254922866821e-02,-9.594292938709259033e-02,2.182455062866210938e+00,-3.816829025745391846e-01,3.396462202072143555e-01,5.976616740226745605e-01,1.229442000389099121e+00,-6.971907019615173340e-01,9.959113597869873047e-02,-1.938882917165756226e-01,-8.102945089340209961e-01,-8.893935680389404297e-01,1.316975712776184082e+00,-5.805918574333190918e-01,-2.256021834909915924e-02
4.263959825038909912e-01,1.296481132507324219e+00,4.162548184394836426e-01,-1.166281383484601974e-02,-7.479437440633773804e-02,-2.252132743597030640e-01,9.713643789291381836e-01,-9.223993420600891113e-01,2.873324602842330933e-02,1.220000028610229492e+00,4.167296886444091797e-01,-8.852985501289367676e-01,-2.101827859878540039e+00,3.103027343750000000e-01,-7.536100596189498901e-02,-1.148090437054634094e-01,2.182656526565551758e+00,-3.888408541679382324e-01,3.371461033821105957e-01,5.978114604949951172e-01,1.226395845413208008e+00,-6.979561448097229004e-01,1.028814837336540222e-01,-1.994707733392715454e-01,-8.103445172309875488e-01,-8.933049440383911133e-01,1.315042614936828613e+00,-5.860466957092285156e-01,-2.496401965618133545e-02
